epoch,train_cost,val_best,gap_pct
-1,0.0,3.7057,0.0
0,3.9972,3.7057,0.0
1,4.1452,3.7057,0.0
2,4.2317,3.7057,0.0
3,3.7546,3.7057,0.0
4,4.4106,3.7057,0.0
