epoch,train_cost,val_best,gap_pct
-1,0.0,35.7658,0.11
0,38.363,35.7349,0.02
1,37.6744,35.6562,-0.19
2,38.5379,35.6664,-0.16
3,37.6196,35.6733,-0.14
4,37.6631,35.655,-0.2
5,37.7971,35.6685,-0.16
6,37.1249,35.6934,-0.1
7,36.7689,35.6661,-0.17
8,37.965,35.6841,-0.11
9,37.4988,35.6585,-0.19
