epoch,train_cost,val_best,gap_pct
-1,0.0,91.3133,7.64
0,95.3793,91.0762,7.37
1,93.5377,91.015,7.3
2,95.8328,91.0332,7.32
3,93.6533,90.9856,7.27
4,93.8797,91.1409,7.44
5,94.4909,91.0687,7.36
6,92.9357,91.1875,7.51
7,91.5768,91.0164,7.3
8,95.2521,90.8488,7.1
9,94.8698,90.913,7.18
