epoch,train_cost,val_best,gap_pct
-1,0.0,35.9359,0.57
0,38.582,35.8913,0.46
1,37.835,35.7791,0.15
2,38.6556,35.7694,0.12
3,37.7272,35.7502,0.07
4,38.0271,35.761,0.1
5,38.1072,35.734,0.02
6,37.395,35.7678,0.11
7,37.2077,35.7554,0.08
8,38.1877,35.7768,0.13
9,37.8384,35.7548,0.08
