idx,name,opt,baseline,base,model_anneal,model_no_anneal,mix_anneal,mix_no_anneal,base_I1000,base_time_I1000,model_anneal_I1000,model_anneal_time_I1000,model_no_anneal_I1000,model_no_anneal_time_I1000,mix_anneal_I1000,mix_anneal_time_I1000,mix_no_anneal_I1000,mix_no_anneal_time_I1000,base_I2000,base_time_I2000,model_anneal_I2000,model_anneal_time_I2000,model_no_anneal_I2000,model_no_anneal_time_I2000,mix_anneal_I2000,mix_anneal_time_I2000,mix_no_anneal_I2000,mix_no_anneal_time_I2000,base_I5000,base_time_I5000,model_anneal_I5000,model_anneal_time_I5000,model_no_anneal_I5000,model_no_anneal_time_I5000,mix_anneal_I5000,mix_anneal_time_I5000,mix_no_anneal_I5000,mix_no_anneal_time_I5000,base_I10000,base_time_I10000,model_anneal_I10000,model_anneal_time_I10000,model_no_anneal_I10000,model_no_anneal_time_I10000,mix_anneal_I10000,mix_anneal_time_I10000,mix_no_anneal_I10000,mix_no_anneal_time_I10000
0,X-n101-k25,27.982758620689655,,,28.44799041748047,,,,,,28.44799041748047,1.3378984928131104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,X-n106-k14,26.362,,,26.69173240661621,,,,,,26.69173240661621,0.7680313587188721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,X-n110-k13,14.971,,,15.193192481994629,,,,,,15.193192481994629,0.6961266994476318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,X-n115-k10,12.927991886409737,,,12.963715553283691,,,,,,12.963715553283691,1.132209062576294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,X-n120-k6,13.439516129032258,,,13.869247436523438,,,,,,13.869247436523438,1.0742518901824951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,X-n125-k30,56.156723963599596,,,57.909568786621094,,,,,,57.909568786621094,0.9820947647094727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,X-n129-k18,28.997995991983966,,,29.98388671875,,,,,,29.98388671875,0.7952272891998291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,X-n134-k13,12.320541760722348,,,12.498271942138672,,,,,,12.498271942138672,1.1024703979492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,X-n139-k10,13.699596774193548,,,13.901671409606934,,,,,,13.901671409606934,0.886505126953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,X-n143-k7,15.77889447236181,,,16.369338989257812,,,,,,16.369338989257812,1.2981188297271729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,X-n148-k46,43.754279959718026,,,45.043128967285156,,,,,,45.043128967285156,0.9578766822814941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,X-n153-k22,21.565040650406505,,,22.387168884277344,,,,,,22.387168884277344,1.2452754974365234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,X-n157-k13,17.560874089490113,,,17.623647689819336,,,,,,17.623647689819336,1.134171724319458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,X-n162-k11,14.411824668705403,,,14.412413597106934,,,,,,14.412413597106934,1.1125295162200928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,X-n167-k10,20.764646464646464,,,21.546926498413086,,,,,,21.546926498413086,1.1726429462432861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,X-n172-k51,46.96910401647786,,,47.248783111572266,,,,,,47.248783111572266,1.3286991119384766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,X-n176-k26,47.812,,,49.218753814697266,,,,,,49.218753814697266,1.2000703811645508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,X-n181-k23,26.80188679245283,,,26.952590942382812,,,,,,26.952590942382812,0.8546514511108398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,X-n186-k15,24.241967871485944,,,24.506410598754883,,,,,,24.506410598754883,1.1610116958618164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,X-n190-k8,17.031093279839517,,,17.157974243164062,,,,,,17.157974243164062,1.628385066986084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,X-n195-k51,44.269269269269266,,,44.627445220947266,,,,,,44.627445220947266,1.30942964553833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,X-n200-k36,60.08,,,61.63544845581055,,,,,,61.63544845581055,1.1812434196472168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,X-n204-k19,19.584584584584583,,,19.998855590820312,,,,,,19.998855590820312,1.1681013107299805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,X-n209-k16,30.686686686686688,,,31.463661193847656,,,,,,31.463661193847656,1.260694980621338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,X-n214-k11,15.398581560283688,,,15.893728256225586,,,,,,15.893728256225586,1.7353591918945312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,X-n219-k73,117.595,,,117.73172760009766,,,,,,117.73172760009766,1.0224308967590332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,X-n223-k34,40.47747747747748,,,41.43107223510742,,,,,,41.43107223510742,1.0539608001708984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,X-n228-k23,25.742,,,26.675994873046875,,,,,,26.675994873046875,1.6899373531341553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,X-n233-k16,19.287863590772318,,,19.44454002380371,,,,,,19.44454002380371,1.6237447261810303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,X-n237-k14,27.06906906906907,,,28.63540267944336,,,,,,28.63540267944336,1.4731199741363525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,X-n242-k48,82.751,,,84.05973815917969,,,,,,84.05973815917969,1.2218308448791504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,X-n247-k50,51.91364902506964,,,52.95136260986328,,,,,,52.95136260986328,1.759427785873413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,X-n251-k28,38.878391959798996,,,39.44380569458008,,,,,,39.44380569458008,1.4436628818511963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,X-n256-k16,18.933668341708543,,,19.11707305908203,,,,,,19.11707305908203,1.4499578475952148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,X-n261-k13,26.584584584584583,,,27.300579071044922,,,,,,27.300579071044922,1.995046615600586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,X-n266-k58,75.70511534603811,,,77.19742584228516,,,,,,77.19742584228516,1.087263822555542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,X-n270-k35,35.57560483870968,,,36.410133361816406,,,,,,36.410133361816406,1.1901559829711914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,X-n275-k28,24.25228310502283,,,24.799495697021484,,,,,,24.799495697021484,1.3194289207458496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,X-n280-k17,33.503,,,34.54067611694336,,,,,,34.54067611694336,1.9846646785736084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,X-n284-k15,20.7021494370522,,,21.187721252441406,,,,,,21.187721252441406,2.1482343673706055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,X-n289-k60,95.34168336673346,,,98.15267181396484,,,,,,98.15267181396484,1.831390142440796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,X-n294-k50,47.39798994974874,,,48.46821975708008,,,,,,48.46821975708008,1.5505454540252686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,X-n298-k31,34.26526526526526,,,35.43729019165039,,,,,,35.43729019165039,1.4984452724456787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,X-n303-k21,22.134419551934826,,,22.50476837158203,,,,,,22.50476837158203,1.988652229309082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,X-n308-k13,25.96285140562249,,,26.35198211669922,,,,,,26.35198211669922,2.283000946044922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,X-n313-k71,94.4206827309237,,,96.47183227539062,,,,,,96.47183227539062,2.029937267303467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,X-n317-k53,78.43343343343344,,,93.28710174560547,,,,,,93.28710174560547,1.512019157409668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,X-n322-k28,29.834,,,30.591556549072266,,,,,,30.591556549072266,1.5600767135620117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,X-n327-k20,27.67035175879397,,,28.47389030456543,,,,,,28.47389030456543,2.026601552963257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,X-n331-k15,31.133133133133132,,,32.578880310058594,,,,,,32.578880310058594,2.2816097736358643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,X-n336-k84,139.25025025025025,,,142.2173309326172,,,,,,142.2173309326172,2.2320733070373535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,X-n344-k43,42.1765295887663,,,43.03352355957031,,,,,,43.03352355957031,1.3706765174865723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,X-n351-k40,25.896,,,26.588619232177734,,,,,,26.588619232177734,2.0667293071746826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,X-n359-k29,51.505,,,52.82441711425781,,,,,,52.82441711425781,2.0790538787841797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,X-n367-k17,24.82480957562568,,,25.547348022460938,,,,,,25.547348022460938,2.6604933738708496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,X-n376-k94,147.86086086086087,,,148.0235595703125,,,,,,148.0235595703125,1.4776082038879395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,X-n384-k52,66.07214428857715,,,67.19184112548828,,,,,,67.19184112548828,1.5376064777374268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,X-n393-k38,38.52970795568983,,,39.28042221069336,,,,,,39.28042221069336,1.7766950130462646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,X-n401-k29,66.154,,,67.89774322509766,,,,,,67.89774322509766,2.474581480026245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,X-n411-k19,19.99188640973631,,,20.52667236328125,,,,,,20.52667236328125,2.539238929748535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,X-n420-k130,108.12236710130391,,,110.72563934326172,,,,,,110.72563934326172,2.057070016860962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,X-n429-k61,65.71184738955823,,,66.95346069335938,,,,,,66.95346069335938,1.5262565612792969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,X-n439-k37,36.500501504513544,,,37.15102767944336,,,,,,37.15102767944336,1.7593939304351807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,X-n449-k29,55.233,,,56.87044906616211,,,,,,56.87044906616211,2.401538133621216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,X-n459-k26,25.25,,,25.913677215576172,,,,,,25.913677215576172,2.5822575092315674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,X-n469-k138,222.2685370741483,,,228.39605712890625,,,,,,228.39605712890625,1.8554329872131348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,X-n480-k70,89.8082329317269,,,92.42045593261719,,,,,,92.42045593261719,1.7031073570251465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,X-n491-k59,66.54954954954955,,,68.20464324951172,,,,,,68.20464324951172,2.2160379886627197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,X-n502-k39,69.226,,,69.6220932006836,,,,,,69.6220932006836,2.479773759841919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,X-n513-k21,24.249498997995993,,,24.83916664123535,,,,,,24.83916664123535,2.5757298469543457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,X-n524-k153,154.593,,,156.9964141845703,,,,,,156.9964141845703,2.8833844661712646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,X-n536-k96,94.846,,,97.34598541259766,,,,,,97.34598541259766,2.2374892234802246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,X-n548-k50,86.7,,,95.10169982910156,,,,,,95.10169982910156,1.9456970691680908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,X-n561-k42,42.75975975975976,,,43.87883758544922,,,,,,43.87883758544922,2.3946619033813477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,X-n573-k30,50.673,,,51.747859954833984,,,,,,51.747859954833984,3.3854310512542725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,X-n586-k159,191.46478873239437,,,197.16477966308594,,,,,,197.16477966308594,2.2042791843414307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,X-n599-k92,108.451,,,111.12002563476562,,,,,,111.12002563476562,1.7754621505737305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,X-n613-k62,59.65430861723447,,,61.1230583190918,,,,,,61.1230583190918,2.5753214359283447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,X-n627-k43,62.226226226226224,,,64.32011413574219,,,,,,64.32011413574219,2.7113656997680664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,X-n641-k35,63.747747747747745,,,65.24371337890625,,,,,,65.24371337890625,2.6741020679473877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,X-n655-k131,110.5383022774327,,,111.02175903320312,,,,,,111.02175903320312,2.05241060256958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,X-n670-k130,146.47847847847848,,,150.2329864501953,,,,,,150.2329864501953,3.2470245361328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,X-n685-k75,68.4789156626506,,,70.32398986816406,,,,,,70.32398986816406,2.8308870792388916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,X-n701-k44,81.923,,,83.74051666259766,,,,,,83.74051666259766,2.773768663406372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,X-n716-k35,44.30337078651685,,,45.4720573425293,,,,,,45.4720573425293,2.7889292240142822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,X-n733-k159,136.32332332332334,,,138.0523223876953,,,,,,138.0523223876953,2.487149477005005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,X-n749-k98,77.89213709677419,,,79.97493743896484,,,,,,79.97493743896484,2.790130376815796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
