idx,name,opt,baseline,base,model_anneal,model_no_anneal,mix_anneal,mix_no_anneal,base_I1000,base_time_I1000,model_anneal_I1000,model_anneal_time_I1000,model_no_anneal_I1000,model_no_anneal_time_I1000,mix_anneal_I1000,mix_anneal_time_I1000,mix_no_anneal_I1000,mix_no_anneal_time_I1000,base_I2000,base_time_I2000,model_anneal_I2000,model_anneal_time_I2000,model_no_anneal_I2000,model_no_anneal_time_I2000,mix_anneal_I2000,mix_anneal_time_I2000,mix_no_anneal_I2000,mix_no_anneal_time_I2000,base_I5000,base_time_I5000,model_anneal_I5000,model_anneal_time_I5000,model_no_anneal_I5000,model_no_anneal_time_I5000,mix_anneal_I5000,mix_anneal_time_I5000,mix_no_anneal_I5000,mix_no_anneal_time_I5000,base_I10000,base_time_I10000,model_anneal_I10000,model_anneal_time_I10000,model_no_anneal_I10000,model_no_anneal_time_I10000,mix_anneal_I10000,mix_anneal_time_I10000,mix_no_anneal_I10000,mix_no_anneal_time_I10000
52,pcb442,50778.0,50778.0,,51086.4140625,,,,,,51086.4140625,1.111818790435791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,d493,35002.0,35002.0,,35130.78515625,,,,,,35130.78515625,1.040287971496582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,u574,36905.0,36905.0,,37157.91015625,,,,,,37157.91015625,1.095252513885498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,rat575,6773.0,6773.0,,6848.8408203125,,,,,,6848.8408203125,1.116915225982666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,p654,34643.0,34643.0,,34646.83203125,,,,,,34646.83203125,1.3239495754241943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,d657,48912.0,48912.0,,49040.703125,,,,,,49040.703125,1.3664088249206543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,xql662,2513.0,2513.0,,2565.447998046875,,,,,,2565.447998046875,1.3743762969970703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,rbx711,3115.0,3115.0,,3164.62060546875,,,,,,3164.62060546875,1.3990976810455322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,u724,41910.0,41910.0,,42167.421875,,,,,,42167.421875,1.2622103691101074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,uy734,79114.0,79114.0,,79538.2265625,,,,,,79538.2265625,1.0056240558624268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,rbu737,3314.0,3314.0,,3365.990234375,,,,,,3365.990234375,1.0211260318756104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,rat783,8806.0,8806.0,,8880.775390625,,,,,,8880.775390625,1.054985523223877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,dkg813,3199.0,3199.0,,3256.24169921875,,,,,,3256.24169921875,1.0578196048736572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,zi929,95345.0,95345.0,,95813.84375,,,,,,95813.84375,1.2095232009887695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,lim963,2789.0,2789.0,,2843.533447265625,,,,,,2843.533447265625,1.371159315109253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,lu980,11340.0,11340.0,,11365.6748046875,,,,,,11365.6748046875,1.5221655368804932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,pbd984,2797.0,2797.0,,2840.796630859375,,,,,,2840.796630859375,1.6021392345428467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,portcgen-1000-1000,11387430.0,11387430.0,,11413591.0,,,,,,11413591.0,1.5879247188568115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,portcgen-1000-10001,11376735.0,11376735.0,,11411852.0,,,,,,11411852.0,1.5771567821502686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,portcgen-1000-10002,10855033.0,10855033.0,,11004858.0,,,,,,11004858.0,1.5807034969329834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,portcgen-1000-10003,11886457.0,11886457.0,,11920359.0,,,,,,11920359.0,1.5691249370574951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,portcgen-1000-10004,11499958.0,11499958.0,,11566822.0,,,,,,11566822.0,1.5952363014221191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,portcgen-1000-10005,11394911.0,11394911.0,,11423237.0,,,,,,11423237.0,1.5758929252624512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,portcgen-1000-10006,10166701.0,10166701.0,,10205906.0,,,,,,10205906.0,1.5977275371551514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,portcgen-1000-10007,10664660.0,10664660.0,,10711902.0,,,,,,10711902.0,1.595780611038208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,portcgen-1000-10008,11605723.0,11605723.0,,11688897.0,,,,,,11688897.0,1.5717620849609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,portcgen-1000-10009,10906997.0,10906997.0,,10962136.0,,,,,,10962136.0,1.5838027000427246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,dsj1000,18660188.0,18660188.0,,18793260.0,,,,,,18793260.0,1.4402968883514404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,pr1002,259045.0,259045.0,,261946.3125,,,,,,261946.3125,1.152538776397705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,u1060,224094.0,224094.0,,225929.359375,,,,,,225929.359375,1.1861133575439453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,xit1083,3558.0,3558.0,,3628.5498046875,,,,,,3628.5498046875,1.1957497596740723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,vm1084,239297.0,239297.0,,240869.890625,,,,,,240869.890625,1.1960406303405762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,pcb1173,56892.0,56892.0,,57386.72265625,,,,,,57386.72265625,1.272718906402588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,d1291,50801.0,50801.0,,51289.2421875,,,,,,51289.2421875,1.3595318794250488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,rl1304,252948.0,252948.0,,257965.75,,,,,,257965.75,1.3216962814331055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,rl1323,270199.0,270199.0,,272278.28125,,,,,,272278.28125,1.4788596630096436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,dka1376,4666.0,4666.0,,4758.24267578125,,,,,,4758.24267578125,1.8225140571594238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,nrw1379,56638.0,56638.0,,57343.02734375,,,,,,57343.02734375,1.7812778949737549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,dca1389,5085.0,5085.0,,5176.15771484375,,,,,,5176.15771484375,1.8343887329101562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,fl1400,20127.0,20127.0,,20486.990234375,,,,,,20486.990234375,1.8443348407745361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,u1432,152970.0,152970.0,,154490.421875,,,,,,154490.421875,1.8371570110321045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,dja1436,5257.0,5257.0,,5353.10546875,,,,,,5353.10546875,1.4072256088256836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,icw1483,4416.0,4416.0,,4489.26513671875,,,,,,4489.26513671875,1.4712231159210205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,fra1488,4264.0,4264.0,,4346.86962890625,,,,,,4346.86962890625,1.798884630203247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,fl1577,22249.0,22249.0,,22299.32421875,,,,,,22299.32421875,1.711536169052124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,rbv1583,5387.0,5387.0,,5475.720703125,,,,,,5475.720703125,1.6012554168701172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,rby1599,5533.0,5533.0,,5648.10595703125,,,,,,5648.10595703125,1.9695754051208496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,fnb1615,4956.0,4956.0,,5051.01416015625,,,,,,5051.01416015625,1.8495430946350098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,rw1621,26051.0,26051.0,,26388.689453125,,,,,,26388.689453125,1.8973090648651123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,d1655,62128.0,62128.0,,62983.390625,,,,,,62983.390625,2.0227856636047363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,vm1748,336556.0,336556.0,,339478.84375,,,,,,339478.84375,1.6879374980926514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,djc1785,6115.0,6115.0,,6212.84814453125,,,,,,6212.84814453125,1.7659955024719238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,u1817,57201.0,57201.0,,58298.00390625,,,,,,58298.00390625,1.9582281112670898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,rl1889,316536.0,316536.0,,317814.71875,,,,,,317814.71875,2.067932605743408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,dcc1911,6396.0,6396.0,,6546.73388671875,,,,,,6546.73388671875,2.2074050903320312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,dkd1973,6421.0,6421.0,,6532.43603515625,,,,,,6532.43603515625,2.176579713821411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,mu1979,86891.0,86891.0,,87447.9375,,,,,,87447.9375,1.926011562347412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,djb2036,6197.0,6197.0,,6359.6767578125,,,,,,6359.6767578125,1.9592509269714355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,dcb2086,6600.0,6600.0,,6783.54931640625,,,,,,6783.54931640625,2.0231311321258545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,d2103,80450.0,80450.0,,80877.75,,,,,,80877.75,1.804577112197876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,bva2144,6304.0,6304.0,,6463.1572265625,,,,,,6463.1572265625,1.6992683410644531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,u2152,64253.0,64253.0,,65780.171875,,,,,,65780.171875,1.7722928524017334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,xqc2175,6830.0,6830.0,,6992.34130859375,,,,,,6992.34130859375,1.7683002948760986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,bck2217,6764.0,6764.0,,6924.64453125,,,,,,6924.64453125,1.8743579387664795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,xpr2308,7219.0,7219.0,,7387.78466796875,,,,,,7387.78466796875,1.8068492412567139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,u2319,234256.0,234256.0,,237491.59375,,,,,,237491.59375,1.8466885089874268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,ley2323,8352.0,8352.0,,8543.9052734375,,,,,,8543.9052734375,1.881965160369873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,dea2382,8017.0,8017.0,,8188.4326171875,,,,,,8188.4326171875,1.885974407196045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,pr2392,378032.0,378032.0,,381758.46875,,,,,,381758.46875,1.8673276901245117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,rbw2481,7724.0,7724.0,,7951.4248046875,,,,,,7951.4248046875,1.9200496673583984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,pds2566,7643.0,7643.0,,7814.77783203125,,,,,,7814.77783203125,1.942047357559204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,mlt2597,8071.0,8071.0,,8288.0380859375,,,,,,8288.0380859375,1.9952714443206787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,bch2762,8234.0,8234.0,,8435.8779296875,,,,,,8435.8779296875,2.082270383834839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,irw2802,8423.0,8423.0,,8591.7939453125,,,,,,8591.7939453125,2.1124532222747803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,lsm2854,8014.0,8014.0,,8235.9375,,,,,,8235.9375,2.0986175537109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,dbj2924,10128.0,10128.0,,10399.0478515625,,,,,,10399.0478515625,2.154810667037964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,xva2993,8492.0,8492.0,,8695.8759765625,,,,,,8695.8759765625,2.2082979679107666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,pcb3038,137694.0,137694.0,,139255.25,,,,,,139255.25,2.2568283081054688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,pia3056,8258.0,8258.0,,8411.7392578125,,,,,,8411.7392578125,2.2079532146453857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,dke3097,10539.0,10539.0,,10798.2841796875,,,,,,10798.2841796875,2.2736668586730957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,lsn3119,9114.0,9114.0,,9320.5869140625,,,,,,9320.5869140625,2.2815303802490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,lta3140,9517.0,9517.0,,9741.1943359375,,,,,,9741.1943359375,2.2600677013397217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,portcgen-3162-3162,19198258.0,19198258.0,,19315030.0,,,,,,19315030.0,2.275017023086548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,portcgen-3162-31621,19017805.0,19017805.0,,19658066.0,,,,,,19658066.0,2.242368698120117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,portcgen-3162-31622,19547551.0,19547551.0,,19764502.0,,,,,,19764502.0,2.25797963142395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,portcgen-3162-31623,19108508.0,19108508.0,,19516832.0,,,,,,19516832.0,2.273707866668701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,portcgen-3162-31624,18864046.0,18864046.0,,19433582.0,,,,,,19433582.0,2.2311480045318604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,fdp3256,10008.0,10008.0,,10186.5263671875,,,,,,10186.5263671875,2.3774726390838623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,beg3293,9772.0,9772.0,,10053.0673828125,,,,,,10053.0673828125,2.3943402767181396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,dhb3386,11137.0,11137.0,,11416.4287109375,,,,,,11416.4287109375,2.4498634338378906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,nu3496,96132.0,96132.0,,97175.6953125,,,,,,97175.6953125,2.4459986686706543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,fjs3649,9272.0,9272.0,,9462.7294921875,,,,,,9462.7294921875,2.6583011150360107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,fjr3672,9601.0,9601.0,,9796.998046875,,,,,,9796.998046875,2.6796071529388428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,dlb3694,10959.0,10959.0,,11194.998046875,,,,,,11194.998046875,2.810110092163086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,ltb3729,11821.0,11821.0,,12130.0966796875,,,,,,12130.0966796875,2.658787727355957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,fl3795,28772.0,28772.0,,29094.45703125,,,,,,29094.45703125,2.802629232406616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,xqe3891,11995.0,11995.0,,12315.4267578125,,,,,,12315.4267578125,2.71138334274292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,xua3937,11239.0,11239.0,,11505.3583984375,,,,,,11505.3583984375,2.7039310932159424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,dkc3938,12503.0,12503.0,,12833.3759765625,,,,,,12833.3759765625,2.7381131649017334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dkf3954,12538.0,12538.0,,12879.4775390625,,,,,,12879.4775390625,2.7481086254119873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,bgb4355,12723.0,12723.0,,13041.22265625,,,,,,13041.22265625,3.0152297019958496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,bgd4396,13009.0,13009.0,,13401.8818359375,,,,,,13401.8818359375,3.0885887145996094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,frv4410,10711.0,10711.0,,10997.28125,,,,,,10997.28125,3.0599663257598877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,fnl4461,182566.0,182566.0,,185926.359375,,,,,,185926.359375,3.110177516937256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,bgf4475,13221.0,13221.0,,13540.1806640625,,,,,,13540.1806640625,3.26073956489563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
