idx,name,opt,baseline,base,model_anneal,model_no_anneal,mix_anneal,mix_no_anneal,base_I1000,base_time_I1000,model_anneal_I1000,model_anneal_time_I1000,model_no_anneal_I1000,model_no_anneal_time_I1000,mix_anneal_I1000,mix_anneal_time_I1000,mix_no_anneal_I1000,mix_no_anneal_time_I1000,base_I2000,base_time_I2000,model_anneal_I2000,model_anneal_time_I2000,model_no_anneal_I2000,model_no_anneal_time_I2000,mix_anneal_I2000,mix_anneal_time_I2000,mix_no_anneal_I2000,mix_no_anneal_time_I2000,base_I5000,base_time_I5000,model_anneal_I5000,model_anneal_time_I5000,model_no_anneal_I5000,model_no_anneal_time_I5000,mix_anneal_I5000,mix_anneal_time_I5000,mix_no_anneal_I5000,mix_no_anneal_time_I5000,base_I10000,base_time_I10000,model_anneal_I10000,model_anneal_time_I10000,model_no_anneal_I10000,model_no_anneal_time_I10000,mix_anneal_I10000,mix_anneal_time_I10000,mix_no_anneal_I10000,mix_no_anneal_time_I10000
10,kroC100,20749.0,20749.0,,20750.7578125,,,,,,20750.7578125,0.569655179977417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,kroD100,21294.0,21294.0,,21294.287109375,,,,,,21294.287109375,0.5773875713348389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,kroE100,22068.0,22068.0,,22119.892578125,,,,,,22119.892578125,0.5851318836212158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,rd100,7910.0,7910.0,,7910.39404296875,,,,,,7910.39404296875,0.5842511653900146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,eil101,629.0,629.0,,640.2115478515625,,,,,,640.2115478515625,0.6013846397399902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,lin105,14379.0,14379.0,,14382.9931640625,,,,,,14382.9931640625,0.5890800952911377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,pr107,44303.0,44303.0,,44301.67578125,,,,,,44301.67578125,0.7047348022460938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,pr124,59030.0,59030.0,,59030.7265625,,,,,,59030.7265625,0.7025821208953857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,bier127,118282.0,118282.0,,118293.4609375,,,,,,118293.4609375,0.6119394302368164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ch130,6110.0,6110.0,,6110.7197265625,,,,,,6110.7197265625,0.6062490940093994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,xqf131,564.0,564.0,,566.4210815429688,,,,,,566.4210815429688,0.6017470359802246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,pr136,96772.0,96772.0,,96770.9140625,,,,,,96770.9140625,0.6106650829315186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,pr144,58537.0,58537.0,,58535.21875,,,,,,58535.21875,0.6003744602203369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ch150,6528.0,6528.0,,6530.900390625,,,,,,6530.900390625,0.6258566379547119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,kroA150,26524.0,26524.0,,26524.859375,,,,,,26524.859375,0.6227786540985107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,kroB150,26130.0,26130.0,,26127.349609375,,,,,,26127.349609375,0.6224997043609619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,pr152,73682.0,73682.0,,73683.625,,,,,,73683.625,0.6057660579681396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,u159,42080.0,42080.0,,42075.65234375,,,,,,42075.65234375,0.6310999393463135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,qa194,9352.0,9352.0,,9376.6435546875,,,,,,9376.6435546875,0.6467878818511963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,rat195,2323.0,2323.0,,2333.872802734375,,,,,,2333.872802734375,0.6691503524780273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,d198,15780.0,15780.0,,15812.1240234375,,,,,,15812.1240234375,0.658820390701294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,kroA200,29368.0,29368.0,,29369.400390625,,,,,,29369.400390625,0.656519889831543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,kroB200,29437.0,29437.0,,29440.40234375,,,,,,29440.40234375,0.6539063453674316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ts225,126643.0,126643.0,,126645.921875,,,,,,126645.921875,0.689507007598877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,tsp225,3916.0,3916.0,,3865.005615234375,,,,,,3865.005615234375,0.6672992706298828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,pr226,80369.0,80369.0,,80370.234375,,,,,,80370.234375,0.6423404216766357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,xqg237,1019.0,1019.0,,1031.225830078125,,,,,,1031.225830078125,0.6793639659881592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,gil262,2378.0,2378.0,,2386.635498046875,,,,,,2386.635498046875,0.718677282333374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,pr264,49135.0,49135.0,,49134.99609375,,,,,,49134.99609375,0.7158374786376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,a280,2579.0,2579.0,,2586.769287109375,,,,,,2586.769287109375,0.8038442134857178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,pr299,48191.0,48191.0,,48286.75390625,,,,,,48286.75390625,0.9426851272583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,lin318,42029.0,42029.0,,42327.125,,,,,,42327.125,1.0274925231933594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,pma343,1368.0,1368.0,,1388.3267822265625,,,,,,1388.3267822265625,0.9700601100921631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,pka379,1332.0,1332.0,,1344.4102783203125,,,,,,1344.4102783203125,0.9613349437713623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,bcl380,1621.0,1621.0,,1663.6578369140625,,,,,,1663.6578369140625,1.0597271919250488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,pbl395,1281.0,1281.0,,1296.63916015625,,,,,,1296.63916015625,1.130157470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,rd400,15281.0,15281.0,,15348.9599609375,,,,,,15348.9599609375,1.0255353450775146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,pbk411,1343.0,1343.0,,1362.5631103515625,,,,,,1362.5631103515625,1.0048243999481201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,fl417,11861.0,11861.0,,11914.306640625,,,,,,11914.306640625,0.9069690704345703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,pbn423,1365.0,1365.0,,1379.3690185546875,,,,,,1379.3690185546875,0.9797892570495605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,pbm436,1443.0,1443.0,,1462.5125732421875,,,,,,1462.5125732421875,0.9984664916992188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,pr439,107217.0,107217.0,,109296.3671875,,,,,,109296.3671875,1.0505409240722656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,pcb442,50778.0,50778.0,,51070.796875,,,,,,51070.796875,0.927058219909668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,d493,35002.0,35002.0,,35130.78515625,,,,,,35130.78515625,1.0893471240997314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,u574,36905.0,36905.0,,37072.10546875,,,,,,37072.10546875,1.0788793563842773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,rat575,6773.0,6773.0,,6855.9482421875,,,,,,6855.9482421875,1.2066450119018555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,p654,34643.0,34643.0,,34646.83203125,,,,,,34646.83203125,1.3104276657104492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,d657,48912.0,48912.0,,49071.6953125,,,,,,49071.6953125,1.3586032390594482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,xql662,2513.0,2513.0,,2570.08642578125,,,,,,2570.08642578125,1.2244796752929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,rbx711,3115.0,3115.0,,3147.12353515625,,,,,,3147.12353515625,1.318354845046997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,u724,41910.0,41910.0,,42167.421875,,,,,,42167.421875,1.3471102714538574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,uy734,79114.0,79114.0,,79487.5078125,,,,,,79487.5078125,1.393528699874878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,rbu737,3314.0,3314.0,,3365.990234375,,,,,,3365.990234375,1.265394687652588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,rat783,8806.0,8806.0,,8880.775390625,,,,,,8880.775390625,1.4254910945892334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,dkg813,3199.0,3199.0,,3256.24169921875,,,,,,3256.24169921875,1.468355655670166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,zi929,95345.0,95345.0,,95813.84375,,,,,,95813.84375,1.5578022003173828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,lim963,2789.0,2789.0,,2843.533447265625,,,,,,2843.533447265625,1.568042278289795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,lu980,11340.0,11340.0,,11365.6748046875,,,,,,11365.6748046875,1.591015100479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,pbd984,2797.0,2797.0,,2841.520263671875,,,,,,2841.520263671875,1.5988292694091797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,portcgen-1000-1000,11387430.0,11387430.0,,11413501.0,,,,,,11413501.0,1.5441877841949463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,portcgen-1000-10001,11376735.0,11376735.0,,11411852.0,,,,,,11411852.0,1.2643752098083496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,portcgen-1000-10002,10855033.0,10855033.0,,10997259.0,,,,,,10997259.0,1.5394747257232666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,portcgen-1000-10003,11886457.0,11886457.0,,11920359.0,,,,,,11920359.0,1.5819993019104004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,portcgen-1000-10004,11499958.0,11499958.0,,11566822.0,,,,,,11566822.0,1.5972914695739746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,portcgen-1000-10005,11394911.0,11394911.0,,11424714.0,,,,,,11424714.0,1.5796990394592285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,portcgen-1000-10006,10166701.0,10166701.0,,10205906.0,,,,,,10205906.0,1.5996453762054443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,portcgen-1000-10007,10664660.0,10664660.0,,10711902.0,,,,,,10711902.0,1.593005895614624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,portcgen-1000-10008,11605723.0,11605723.0,,11688897.0,,,,,,11688897.0,1.5839154720306396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,portcgen-1000-10009,10906997.0,10906997.0,,10962136.0,,,,,,10962136.0,1.594052791595459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,dsj1000,18660188.0,18660188.0,,18793260.0,,,,,,18793260.0,1.5781934261322021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,pr1002,259045.0,259045.0,,261978.609375,,,,,,261978.609375,1.598686933517456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,u1060,224094.0,224094.0,,226239.546875,,,,,,226239.546875,1.624694585800171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,xit1083,3558.0,3558.0,,3628.5498046875,,,,,,3628.5498046875,1.6358017921447754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,vm1084,239297.0,239297.0,,240869.890625,,,,,,240869.890625,1.6461443901062012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,pcb1173,56892.0,56892.0,,57324.1953125,,,,,,57324.1953125,1.6101059913635254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,d1291,50801.0,50801.0,,51252.46875,,,,,,51252.46875,1.553886890411377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,rl1304,252948.0,252948.0,,257965.75,,,,,,257965.75,1.7714133262634277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,rl1323,270199.0,270199.0,,272278.28125,,,,,,272278.28125,1.8230955600738525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,dka1376,4666.0,4666.0,,4758.24267578125,,,,,,4758.24267578125,1.826509952545166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,nrw1379,56638.0,56638.0,,57211.1953125,,,,,,57211.1953125,1.8762779235839844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,dca1389,5085.0,5085.0,,5176.15771484375,,,,,,5176.15771484375,1.8409504890441895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,fl1400,20127.0,20127.0,,20486.990234375,,,,,,20486.990234375,1.8564684391021729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,u1432,152970.0,152970.0,,155241.890625,,,,,,155241.890625,1.9073679447174072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,dja1436,5257.0,5257.0,,5353.10546875,,,,,,5353.10546875,1.8656880855560303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,icw1483,4416.0,4416.0,,4489.26513671875,,,,,,4489.26513671875,1.908651351928711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,fra1488,4264.0,4264.0,,4358.830078125,,,,,,4358.830078125,1.9139349460601807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,fl1577,22249.0,22249.0,,22299.32421875,,,,,,22299.32421875,2.036266565322876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,rbv1583,5387.0,5387.0,,5488.19482421875,,,,,,5488.19482421875,2.0096309185028076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,rby1599,5533.0,5533.0,,5648.10595703125,,,,,,5648.10595703125,1.660306692123413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,fnb1615,4956.0,4956.0,,5049.74609375,,,,,,5049.74609375,1.8383712768554688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,rw1621,26051.0,26051.0,,26388.689453125,,,,,,26388.689453125,1.9991419315338135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,d1655,62128.0,62128.0,,62954.5078125,,,,,,62954.5078125,2.0218145847320557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,vm1748,336556.0,336556.0,,339089.59375,,,,,,339089.59375,2.106844425201416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,djc1785,6115.0,6115.0,,6212.84814453125,,,,,,6212.84814453125,2.051333427429199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,u1817,57201.0,57201.0,,58298.00390625,,,,,,58298.00390625,1.8128724098205566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,rl1889,316536.0,316536.0,,317814.71875,,,,,,317814.71875,1.7139167785644531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,dcc1911,6396.0,6396.0,,6549.72900390625,,,,,,6549.72900390625,1.6915395259857178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,dkd1973,6421.0,6421.0,,6532.43603515625,,,,,,6532.43603515625,1.720177412033081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,mu1979,86891.0,86891.0,,87448.25,,,,,,87448.25,1.7199373245239258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,djb2036,6197.0,6197.0,,6359.6767578125,,,,,,6359.6767578125,1.7449231147766113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,dcb2086,6600.0,6600.0,,6783.54931640625,,,,,,6783.54931640625,1.6758642196655273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,d2103,80450.0,80450.0,,80877.75,,,,,,80877.75,1.747985601425171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,bva2144,6304.0,6304.0,,6463.1572265625,,,,,,6463.1572265625,1.7124836444854736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,u2152,64253.0,64253.0,,65780.171875,,,,,,65780.171875,1.7811534404754639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,xqc2175,6830.0,6830.0,,6992.34130859375,,,,,,6992.34130859375,1.7521884441375732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,bck2217,6764.0,6764.0,,6924.64453125,,,,,,6924.64453125,1.7660515308380127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,xpr2308,7219.0,7219.0,,7387.78466796875,,,,,,7387.78466796875,1.8035173416137695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,u2319,234256.0,234256.0,,237478.6875,,,,,,237478.6875,1.8514699935913086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,ley2323,8352.0,8352.0,,8543.9052734375,,,,,,8543.9052734375,1.8902506828308105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,dea2382,8017.0,8017.0,,8188.4326171875,,,,,,8188.4326171875,1.897158145904541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,pr2392,378032.0,378032.0,,381617.03125,,,,,,381617.03125,1.8695027828216553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,rbw2481,7724.0,7724.0,,7951.4248046875,,,,,,7951.4248046875,1.9165267944335938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,pds2566,7643.0,7643.0,,7814.77783203125,,,,,,7814.77783203125,1.9480302333831787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,mlt2597,8071.0,8071.0,,8288.0361328125,,,,,,8288.0361328125,2.0937793254852295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,bch2762,8234.0,8234.0,,8435.8779296875,,,,,,8435.8779296875,2.2055134773254395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,irw2802,8423.0,8423.0,,8591.7939453125,,,,,,8591.7939453125,2.1353676319122314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,lsm2854,8014.0,8014.0,,8235.9375,,,,,,8235.9375,2.091740846633911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,dbj2924,10128.0,10128.0,,10379.0712890625,,,,,,10379.0712890625,2.2038862705230713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,xva2993,8492.0,8492.0,,8715.78125,,,,,,8715.78125,2.1954565048217773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,pcb3038,137694.0,137694.0,,139255.25,,,,,,139255.25,2.2452051639556885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,pia3056,8258.0,8258.0,,8411.7392578125,,,,,,8411.7392578125,2.2126624584198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,dke3097,10539.0,10539.0,,10798.2841796875,,,,,,10798.2841796875,2.2801759243011475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,lsn3119,9114.0,9114.0,,9320.5869140625,,,,,,9320.5869140625,2.292691946029663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,lta3140,9517.0,9517.0,,9741.1943359375,,,,,,9741.1943359375,2.2740066051483154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,portcgen-3162-3162,19198258.0,19198258.0,,19315030.0,,,,,,19315030.0,2.277010440826416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,portcgen-3162-31621,19017805.0,19017805.0,,19654722.0,,,,,,19654722.0,2.258568286895752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,portcgen-3162-31622,19547551.0,19547551.0,,19760602.0,,,,,,19760602.0,2.268226146697998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,portcgen-3162-31623,19108508.0,19108508.0,,19516832.0,,,,,,19516832.0,2.3331501483917236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,portcgen-3162-31624,18864046.0,18864046.0,,19433582.0,,,,,,19433582.0,2.3181488513946533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,fdp3256,10008.0,10008.0,,10186.5263671875,,,,,,10186.5263671875,2.3732194900512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,beg3293,9772.0,9772.0,,10058.52734375,,,,,,10058.52734375,2.5293068885803223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,dhb3386,11137.0,11137.0,,11416.4287109375,,,,,,11416.4287109375,2.465442657470703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,nu3496,96132.0,96132.0,,97175.6953125,,,,,,97175.6953125,2.4569578170776367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,fjs3649,9272.0,9272.0,,9462.7978515625,,,,,,9462.7978515625,2.680018424987793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,fjr3672,9601.0,9601.0,,9796.998046875,,,,,,9796.998046875,2.6741180419921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,dlb3694,10959.0,10959.0,,11204.0712890625,,,,,,11204.0712890625,2.7826831340789795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,ltb3729,11821.0,11821.0,,12130.0966796875,,,,,,12130.0966796875,2.7441070079803467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,fl3795,28772.0,28772.0,,29094.45703125,,,,,,29094.45703125,3.0174617767333984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,xqe3891,11995.0,11995.0,,12320.8837890625,,,,,,12320.8837890625,2.777771234512329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,xua3937,11239.0,11239.0,,11505.3583984375,,,,,,11505.3583984375,2.7106075286865234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,dkc3938,12503.0,12503.0,,12834.828125,,,,,,12834.828125,2.7279531955718994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dkf3954,12538.0,12538.0,,12879.4775390625,,,,,,12879.4775390625,2.7587015628814697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,bgb4355,12723.0,12723.0,,13041.9306640625,,,,,,13041.9306640625,2.9877233505249023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,bgd4396,13009.0,13009.0,,13401.8818359375,,,,,,13401.8818359375,3.1379504203796387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,frv4410,10711.0,10711.0,,10973.5625,,,,,,10973.5625,3.0904836654663086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,fnl4461,182566.0,182566.0,,185926.359375,,,,,,185926.359375,3.112226724624634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,bgf4475,13221.0,13221.0,,13540.1806640625,,,,,,13540.1806640625,3.1055800914764404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
