idx,name,opt,baseline,base,model_anneal,model_no_anneal,mix_anneal,mix_no_anneal,base_I1000,base_time_I1000,model_anneal_I1000,model_anneal_time_I1000,model_no_anneal_I1000,model_no_anneal_time_I1000,mix_anneal_I1000,mix_anneal_time_I1000,mix_no_anneal_I1000,mix_no_anneal_time_I1000,base_I2000,base_time_I2000,model_anneal_I2000,model_anneal_time_I2000,model_no_anneal_I2000,model_no_anneal_time_I2000,mix_anneal_I2000,mix_anneal_time_I2000,mix_no_anneal_I2000,mix_no_anneal_time_I2000,base_I5000,base_time_I5000,model_anneal_I5000,model_anneal_time_I5000,model_no_anneal_I5000,model_no_anneal_time_I5000,mix_anneal_I5000,mix_anneal_time_I5000,mix_no_anneal_I5000,mix_no_anneal_time_I5000,base_I10000,base_time_I10000,model_anneal_I10000,model_anneal_time_I10000,model_no_anneal_I10000,model_no_anneal_time_I10000,mix_anneal_I10000,mix_anneal_time_I10000,mix_no_anneal_I10000,mix_no_anneal_time_I10000
17,pr124,59030.0,59030.0,,59030.7265625,,,,,,59030.7265625,0.5537431240081787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,bier127,118282.0,118282.0,,118293.453125,,,,,,118293.453125,0.6103076934814453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ch130,6110.0,6110.0,,6110.7197265625,,,,,,6110.7197265625,0.6049542427062988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,xqf131,564.0,564.0,,568.3839111328125,,,,,,568.3839111328125,0.5914735794067383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,pr136,96772.0,96772.0,,96770.90625,,,,,,96770.90625,0.6073102951049805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,pr144,58537.0,58537.0,,58535.21875,,,,,,58535.21875,0.5442919731140137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ch150,6528.0,6528.0,,6533.8095703125,,,,,,6533.8095703125,0.6164886951446533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,kroA150,26524.0,26524.0,,26524.859375,,,,,,26524.859375,0.6078712940216064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,kroB150,26130.0,26130.0,,26127.703125,,,,,,26127.703125,0.6139063835144043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,pr152,73682.0,73682.0,,73683.625,,,,,,73683.625,0.5754938125610352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,u159,42080.0,42080.0,,42075.65234375,,,,,,42075.65234375,0.6195468902587891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,qa194,9352.0,9352.0,,9376.6416015625,,,,,,9376.6416015625,0.6348755359649658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,rat195,2323.0,2323.0,,2336.529541015625,,,,,,2336.529541015625,0.6431515216827393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,d198,15780.0,15780.0,,15821.6591796875,,,,,,15821.6591796875,0.6273653507232666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,kroA200,29368.0,29368.0,,29369.3984375,,,,,,29369.3984375,0.6278553009033203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,kroB200,29437.0,29437.0,,29440.400390625,,,,,,29440.400390625,0.6486818790435791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ts225,126643.0,126643.0,,126645.921875,,,,,,126645.921875,0.7336602210998535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,tsp225,3916.0,3916.0,,3859.0,,,,,,3859.0,0.8068249225616455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,pr226,80369.0,80369.0,,80370.234375,,,,,,80370.234375,0.6275606155395508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,xqg237,1019.0,1019.0,,1031.225830078125,,,,,,1031.225830078125,0.6539726257324219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,gil262,2378.0,2378.0,,2386.73583984375,,,,,,2386.73583984375,0.8244976997375488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,pr264,49135.0,49135.0,,49134.99609375,,,,,,49134.99609375,0.932570219039917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,a280,2579.0,2579.0,,2586.76904296875,,,,,,2586.76904296875,0.7582950592041016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,pr299,48191.0,48191.0,,48227.98828125,,,,,,48227.98828125,0.8518712520599365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,lin318,42029.0,42029.0,,42302.40234375,,,,,,42302.40234375,0.8674709796905518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,pma343,1368.0,1368.0,,1387.5054931640625,,,,,,1387.5054931640625,0.8773415088653564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,pka379,1332.0,1332.0,,1344.410400390625,,,,,,1344.410400390625,0.91766357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,bcl380,1621.0,1621.0,,1663.6280517578125,,,,,,1663.6280517578125,0.9725639820098877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,pbl395,1281.0,1281.0,,1304.6331787109375,,,,,,1304.6331787109375,0.9033195972442627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,rd400,15281.0,15281.0,,15312.9033203125,,,,,,15312.9033203125,0.9395313262939453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,pbk411,1343.0,1343.0,,1372.5869140625,,,,,,1372.5869140625,0.9379761219024658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,fl417,11861.0,11861.0,,11914.3076171875,,,,,,11914.3076171875,0.9193480014801025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,pbn423,1365.0,1365.0,,1393.42431640625,,,,,,1393.42431640625,0.9506349563598633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,pbm436,1443.0,1443.0,,1461.92333984375,,,,,,1461.92333984375,0.9237761497497559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,pr439,107217.0,107217.0,,109296.3828125,,,,,,109296.3828125,0.9545555114746094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,pcb442,50778.0,50778.0,,51062.2890625,,,,,,51062.2890625,0.9403791427612305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,d493,35002.0,35002.0,,35140.01953125,,,,,,35140.01953125,0.9693470001220703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,u574,36905.0,36905.0,,37051.671875,,,,,,37051.671875,0.8540728092193604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,rat575,6773.0,6773.0,,6855.7353515625,,,,,,6855.7353515625,1.002161979675293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,p654,34643.0,34643.0,,34659.25,,,,,,34659.25,0.9363048076629639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,d657,48912.0,48912.0,,49180.828125,,,,,,49180.828125,1.075547218322754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,xql662,2513.0,2513.0,,2566.50390625,,,,,,2566.50390625,1.063417911529541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,rbx711,3115.0,3115.0,,3157.731201171875,,,,,,3157.731201171875,1.0825865268707275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,u724,41910.0,41910.0,,41995.7265625,,,,,,41995.7265625,1.1224570274353027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,uy734,79114.0,79114.0,,79739.765625,,,,,,79739.765625,1.1183393001556396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,rbu737,3314.0,3314.0,,3370.17919921875,,,,,,3370.17919921875,1.1296436786651611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,rat783,8806.0,8806.0,,8908.1435546875,,,,,,8908.1435546875,1.1702072620391846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,dkg813,3199.0,3199.0,,3256.496826171875,,,,,,3256.496826171875,1.147191047668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,zi929,95345.0,95345.0,,95806.96875,,,,,,95806.96875,1.203510046005249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,lim963,2789.0,2789.0,,2841.008544921875,,,,,,2841.008544921875,1.204038143157959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,lu980,11340.0,11340.0,,11371.341796875,,,,,,11371.341796875,1.2401885986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,pbd984,2797.0,2797.0,,2851.595703125,,,,,,2851.595703125,1.2387852668762207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,portcgen-1000-1000,11387430.0,11387430.0,,11424759.0,,,,,,11424759.0,1.2212865352630615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,portcgen-1000-10001,11376735.0,11376735.0,,11415806.0,,,,,,11415806.0,1.213775873184204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,portcgen-1000-10002,10855033.0,10855033.0,,10913364.0,,,,,,10913364.0,1.1818182468414307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,portcgen-1000-10003,11886457.0,11886457.0,,11923695.0,,,,,,11923695.0,1.1775257587432861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,portcgen-1000-10004,11499958.0,11499958.0,,11516880.0,,,,,,11516880.0,1.2451412677764893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,portcgen-1000-10005,11394911.0,11394911.0,,11420744.0,,,,,,11420744.0,1.2101740837097168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,portcgen-1000-10006,10166701.0,10166701.0,,10330682.0,,,,,,10330682.0,1.2370498180389404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,portcgen-1000-10007,10664660.0,10664660.0,,10696788.0,,,,,,10696788.0,1.223400354385376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,portcgen-1000-10008,11605723.0,11605723.0,,11627781.0,,,,,,11627781.0,1.2090482711791992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,portcgen-1000-10009,10906997.0,10906997.0,,10960838.0,,,,,,10960838.0,1.1878955364227295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,dsj1000,18660188.0,18660188.0,,18795662.0,,,,,,18795662.0,1.200120449066162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,pr1002,259045.0,259045.0,,262244.125,,,,,,262244.125,1.2249290943145752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,u1060,224094.0,224094.0,,225251.59375,,,,,,225251.59375,1.238858699798584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,xit1083,3558.0,3558.0,,3644.52734375,,,,,,3644.52734375,1.2525577545166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,vm1084,239297.0,239297.0,,239966.6875,,,,,,239966.6875,1.2550597190856934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,pcb1173,56892.0,56892.0,,57710.23828125,,,,,,57710.23828125,1.3183228969573975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,d1291,50801.0,50801.0,,51387.76171875,,,,,,51387.76171875,1.3429536819458008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,rl1304,252948.0,252948.0,,255501.109375,,,,,,255501.109375,1.3432092666625977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,rl1323,270199.0,270199.0,,272325.15625,,,,,,272325.15625,1.3451204299926758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,dka1376,4666.0,4666.0,,4777.1796875,,,,,,4777.1796875,1.3694345951080322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,nrw1379,56638.0,56638.0,,57346.41015625,,,,,,57346.41015625,1.3988299369812012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,dca1389,5085.0,5085.0,,5191.26611328125,,,,,,5191.26611328125,1.3555397987365723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,fl1400,20127.0,20127.0,,20607.9609375,,,,,,20607.9609375,1.278332233428955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,u1432,152970.0,152970.0,,154477.5,,,,,,154477.5,1.3847107887268066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,dja1436,5257.0,5257.0,,5371.9287109375,,,,,,5371.9287109375,1.3889472484588623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,icw1483,4416.0,4416.0,,4512.40576171875,,,,,,4512.40576171875,1.3977274894714355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,fra1488,4264.0,4264.0,,4349.53369140625,,,,,,4349.53369140625,1.384209394454956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,fl1577,22249.0,22249.0,,22283.625,,,,,,22283.625,1.4675557613372803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,rbv1583,5387.0,5387.0,,5485.3037109375,,,,,,5485.3037109375,1.428217887878418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,rby1599,5533.0,5533.0,,5638.26025390625,,,,,,5638.26025390625,1.4498836994171143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,fnb1615,4956.0,4956.0,,5073.76171875,,,,,,5073.76171875,1.3093302249908447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,rw1621,26051.0,26051.0,,26471.701171875,,,,,,26471.701171875,1.475942850112915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,d1655,62128.0,62128.0,,63291.41796875,,,,,,63291.41796875,1.4557290077209473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,vm1748,336556.0,336556.0,,339391.03125,,,,,,339391.03125,1.4627830982208252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,djc1785,6115.0,6115.0,,6245.1435546875,,,,,,6245.1435546875,1.4071574211120605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,u1817,57201.0,57201.0,,58376.34375,,,,,,58376.34375,1.5371410846710205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,rl1889,316536.0,316536.0,,318950.84375,,,,,,318950.84375,1.5561025142669678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,dcc1911,6396.0,6396.0,,6548.83056640625,,,,,,6548.83056640625,1.4986639022827148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,dkd1973,6421.0,6421.0,,6528.35205078125,,,,,,6528.35205078125,1.4655723571777344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,mu1979,86891.0,86891.0,,87336.8671875,,,,,,87336.8671875,1.5319693088531494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,djb2036,6197.0,6197.0,,6403.9931640625,,,,,,6403.9931640625,1.5916681289672852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,dcb2086,6600.0,6600.0,,6795.3115234375,,,,,,6795.3115234375,1.4856641292572021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,d2103,80450.0,80450.0,,80891.75,,,,,,80891.75,1.4614648818969727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,bva2144,6304.0,6304.0,,6474.3037109375,,,,,,6474.3037109375,1.555365800857544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,u2152,64253.0,64253.0,,65983.0,,,,,,65983.0,1.6080389022827148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,xqc2175,6830.0,6830.0,,7007.4013671875,,,,,,7007.4013671875,1.652026653289795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,bck2217,6764.0,6764.0,,6960.9072265625,,,,,,6960.9072265625,1.6338460445404053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,xpr2308,7219.0,7219.0,,7421.5498046875,,,,,,7421.5498046875,1.4467692375183105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,u2319,234256.0,234256.0,,237598.703125,,,,,,237598.703125,1.7476911544799805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,ley2323,8352.0,8352.0,,8568.4990234375,,,,,,8568.4990234375,1.502474069595337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,dea2382,8017.0,8017.0,,8163.3662109375,,,,,,8163.3662109375,1.7583107948303223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,pr2392,378032.0,378032.0,,382222.375,,,,,,382222.375,1.4387776851654053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,rbw2481,7724.0,7724.0,,7973.12744140625,,,,,,7973.12744140625,1.3962483406066895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,pds2566,7643.0,7643.0,,7832.39111328125,,,,,,7832.39111328125,1.4031336307525635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,mlt2597,8071.0,8071.0,,8289.4453125,,,,,,8289.4453125,1.6688768863677979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,bch2762,8234.0,8234.0,,8490.103515625,,,,,,8490.103515625,1.4775774478912354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,irw2802,8423.0,8423.0,,8594.4033203125,,,,,,8594.4033203125,1.4934096336364746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,lsm2854,8014.0,8014.0,,8218.9853515625,,,,,,8218.9853515625,1.4831345081329346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,dbj2924,10128.0,10128.0,,10406.7978515625,,,,,,10406.7978515625,1.5082833766937256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,xva2993,8492.0,8492.0,,8721.4404296875,,,,,,8721.4404296875,1.5381391048431396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,pcb3038,137694.0,137694.0,,139530.234375,,,,,,139530.234375,1.5557200908660889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,pia3056,8258.0,8258.0,,8450.703125,,,,,,8450.703125,1.5636038780212402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,dke3097,10539.0,10539.0,,10787.0400390625,,,,,,10787.0400390625,1.5640523433685303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,lsn3119,9114.0,9114.0,,9338.466796875,,,,,,9338.466796875,1.5969679355621338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,lta3140,9517.0,9517.0,,9737.806640625,,,,,,9737.806640625,1.6427545547485352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,portcgen-3162-3162,19198258.0,19198258.0,,19339912.0,,,,,,19339912.0,1.5801222324371338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,portcgen-3162-31621,19017805.0,19017805.0,,19791218.0,,,,,,19791218.0,1.559967279434204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,portcgen-3162-31622,19547551.0,19547551.0,,19758142.0,,,,,,19758142.0,1.5645034313201904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,portcgen-3162-31623,19108508.0,19108508.0,,19963050.0,,,,,,19963050.0,1.62785005569458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,portcgen-3162-31624,18864046.0,18864046.0,,19626652.0,,,,,,19626652.0,1.5766558647155762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,fdp3256,10008.0,10008.0,,10186.537109375,,,,,,10186.537109375,1.619990587234497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,beg3293,9772.0,9772.0,,10027.025390625,,,,,,10027.025390625,1.6401000022888184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,dhb3386,11137.0,11137.0,,11407.4873046875,,,,,,11407.4873046875,1.6720454692840576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,nu3496,96132.0,96132.0,,96513.6640625,,,,,,96513.6640625,1.7207388877868652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,fjs3649,9272.0,9272.0,,9467.7783203125,,,,,,9467.7783203125,1.7954719066619873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,fjr3672,9601.0,9601.0,,9777.728515625,,,,,,9777.728515625,1.7736153602600098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,dlb3694,10959.0,10959.0,,11195.5703125,,,,,,11195.5703125,1.8342623710632324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,ltb3729,11821.0,11821.0,,12121.2734375,,,,,,12121.2734375,1.8202643394470215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,fl3795,28772.0,28772.0,,29322.298828125,,,,,,29322.298828125,1.844728946685791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,xqe3891,11995.0,11995.0,,12357.0732421875,,,,,,12357.0732421875,1.8623085021972656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,xua3937,11239.0,11239.0,,11540.15625,,,,,,11540.15625,1.874873161315918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,dkc3938,12503.0,12503.0,,12855.2451171875,,,,,,12855.2451171875,1.9200894832611084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,dkf3954,12538.0,12538.0,,12906.5986328125,,,,,,12906.5986328125,1.868703842163086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,bgb4355,12723.0,12723.0,,13020.0205078125,,,,,,13020.0205078125,2.1024696826934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,bgd4396,13009.0,13009.0,,13363.638671875,,,,,,13363.638671875,2.1088929176330566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,frv4410,10711.0,10711.0,,10994.2021484375,,,,,,10994.2021484375,1.9652519226074219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,fnl4461,182566.0,182566.0,,186211.796875,,,,,,186211.796875,2.089503765106201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,bgf4475,13221.0,13221.0,,13616.1181640625,,,,,,13616.1181640625,2.083709239959717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
