problem,instance,distance_metric,cost,gap,time,timestamp
tsp,synthetic_n1000,synthetic_euclidean,23.232181787490845,0.18340297264512628,0.3119827210903168,2026-04-08T12:09:26.420468
tsp,rl_data_n1000,library_realworld,1324258.123413086,1.3140414976911965,0.34767453372478485,2026-04-08T12:09:39.432873
cvrp,synthetic_n1000,synthetic_euclidean,36.2265419960022,2.9507892787733327,1.7065414935350418,2026-04-08T12:45:24.374845
cvrp,rl_data_n1000,library_realworld,48.308498001098634,2.307106584968341,1.952192449569702,2026-04-08T12:45:43.724355
tsp,synthetic_n1000,synthetic_euclidean,23.232181787490845,0.18340297264512628,0.31551918387413025,2026-04-09T11:01:20.292510
tsp,rl_data_n1000,library_realworld,1322699.0402832031,1.219282940915658,0.3504236489534378,2026-04-09T11:01:27.709886
cvrp,synthetic_n1000,synthetic_euclidean,36.2265419960022,2.9507892787733327,0.0,2026-04-09T11:01:49.928176
cvrp,rl_data_n1000,library_realworld,48.308498001098634,2.307106584968341,0.0,2026-04-09T11:01:59.461761
